Script,Sampling Frequency (Hz),Iteration,Execution Time (s),Peak Memory Usage (MiB),Average Memory Usage (MiB)
simulink,32373,37,16.892117023468018,2828.890625,2121.1667798913045
simulink,32373,38,17.45400905609131,3099.875,2464.529644691781
simulink,32373,39,16.443093061447144,2747.234375,2202.3515054744526
simulink,32373,40,18.31914710998535,2740.765625,2242.5422077922076
simulink,32373,41,19.58254075050354,2762.375,2186.5262911676646
simulink,32373,42,17.371904850006104,2713.9375,2174.4545162671234
simulink,32373,43,17.440246105194092,2779.40625,2178.097198275862
simulink,32373,44,16.4230740070343,3045.78125,2368.2085597826085
simulink,32373,45,16.41111707687378,2767.296875,2238.915081521739
simulink,32373,46,16.874855995178223,2785.296875,2227.975669642857
simulink,32373,47,16.303876876831055,2756.34375,2291.168887867647
simulink,32373,48,17.156519889831543,2759.171875,2170.1837022569443
simulink,32373,49,16.349119901657104,2827.65625,2274.924632352941
simulink,32373,50,17.236139059066772,2766.21875,2189.7925646551726
simulink,32373,51,18.191115140914917,2791.8125,2247.5448325163397
simulink,32373,52,16.514824151992798,2797.171875,2249.7921537769785
simulink,32373,53,17.576223134994507,2799.546875,2217.9133715986395
simulink,32373,54,17.06843113899231,2830.609375,2270.772667253521
simulink,32373,55,17.28358292579651,2747.921875,2184.0432363013697
simulink,32373,56,17.062166690826416,2791.71875,2291.8246284965035
simulink,32373,57,16.564308881759644,2789.125,2254.9155800359713
simulink,32373,58,17.941882133483887,2748.890625,2187.7330298013244
simulink,32373,59,16.793495893478394,2773.890625,2247.596651785714
simulink,32373,60,16.842062950134277,2784.28125,2239.8814732142855
simulink,32373,61,17.81054186820984,2790.15625,2295.3416526845635
simulink,32373,62,17.685565948486328,2794.515625,2290.7312290268455
simulink,32373,63,17.390429973602295,2802.765625,2236.7785744863013
simulink,32373,64,17.91557812690735,2766.5625,2269.9781663907283
simulink,32373,65,17.12480092048645,2742.5625,2241.248589409722
simulink,32373,66,18.719680070877075,2741.4375,2239.8892316878982
simulink,32373,67,17.422041177749634,2758.078125,2236.922517123288
simulink,32373,68,16.873483896255493,2744.46875,2192.1068441901407
simulink,32373,69,16.948565006256104,2754.015625,2237.22744278169
simulink,32373,70,16.877681016921997,2786.171875,2224.154599471831
simulink,32373,71,21.62006402015686,2658.375,2195.8294690860216
simulink,32373,72,23.4429988861084,2683.46875,2109.3560384114585
simulink,32373,73,22.895158052444458,2615.203125,2097.7931547619046
simulink,32373,74,22.102492094039917,2669.9375,2019.5962534530386
simulink,32373,75,19.730056047439575,2718.046875,2065.3141196646343
simulink,32373,76,19.170204162597656,2703.796875,2137.91826171875
simulink,32373,77,20.835758209228516,2683.625,2035.5742857142857
simulink,32373,78,20.84974217414856,2709.453125,2088.0916071428574
simulink,32373,79,19.475305795669556,2686.09375,2170.95648006135
simulink,32373,80,20.914816856384277,2700.453125,2077.668057528409
simulink,32373,81,19.347941160202026,2673.484375,2066.1068517080744
simulink,32373,82,19.329265832901,2699.59375,2201.161975931677
simulink,32373,83,19.5959050655365,2721.296875,2158.009106595092
simulink,32373,84,20.034509897232056,2739.484375,2165.829622005988
simulink,32373,85,19.631335973739624,2718.734375,2196.263624237805
simulink,32373,86,18.86503505706787,2739.984375,2208.643710191083
simulink,32373,87,19.238556146621704,2675.421875,2199.7688078703704
simulink,32373,88,20.165516138076782,2742.6875,2153.3320772058823
simulink,32373,89,19.565871238708496,2728.6875,2173.1377667682927
simulink,32373,90,18.93218994140625,2733.890625,2236.318101415094
simulink,32373,91,19.303287029266357,2731.203125,2191.201099537037
simulink,32373,92,18.85671091079712,2762.453125,2242.4458598726114
simulink,32373,93,18.52500581741333,2782.53125,2254.460836038961
simulink,32373,94,18.594478130340576,2701.703125,2188.4158266129034
simulink,32373,95,19.068828105926514,2782.0,2148.9452136075947
simulink,32373,96,17.326833963394165,2773.78125,2223.9167380136987
simulink,32373,97,19.12603521347046,2684.34375,2207.627300613497
simulink,32373,98,20.243896961212158,2664.0,2180.097355769231
simulink,32373,99,18.64131498336792,2786.640625,2110.0455560064934
simulink,32373,100,18.69366979598999,2737.234375,2233.3533425632913
simulink,77222,1,21.47417902946472,2698.546875,2099.4630208333333
simulink,77222,2,21.466813802719116,2657.46875,2055.2901909722223
simulink,77222,3,20.70754909515381,2671.390625,2108.8194642857143
simulink,77222,4,20.793776273727417,2747.9375,2109.0085227272725
simulink,77222,5,19.265738010406494,2794.84375,2133.3163580246915
simulink,77222,6,20.24303388595581,2720.265625,2257.897850433526
simulink,77222,7,21.13773512840271,2704.375,2097.3581391242938
simulink,77222,8,18.461699724197388,2738.96875,2075.9609885620916
simulink,77222,9,19.65318512916565,2725.90625,2192.1504141566265
simulink,77222,10,20.91032099723816,2690.1875,2096.2155539772725
simulink,77222,11,20.02862310409546,2737.09375,2102.3938802083335
simulink,77222,12,20.163130044937134,2732.375,2222.3931985294116
simulink,77222,13,18.99032998085022,2740.546875,2199.0920031055903
simulink,77222,14,19.409905195236206,2771.578125,2273.162097392638
simulink,77222,15,19.560240745544434,2748.171875,2272.6732088414633
simulink,77222,16,19.56648588180542,2725.875,2238.526676829268
simulink,77222,17,19.649449110031128,2820.75,2203.457196969697
simulink,77222,18,19.491907835006714,2775.234375,2189.873390151515
simulink,77222,19,17.248159885406494,2666.6875,2159.1012414383563
simulink,77222,20,18.87089991569519,2751.328125,2233.5198951863354
simulink,77222,21,19.098345041275024,2811.28125,2205.732531055901
simulink,77222,22,17.070404291152954,2755.265625,2156.535761443662
simulink,77222,23,17.630251169204712,2778.484375,2193.029697847682
simulink,77222,24,17.126385927200317,2805.5625,2208.054045376712
simulink,77222,25,20.346917867660522,2695.09375,2226.112767857143
simulink,77222,26,21.71643328666687,2712.171875,1991.5311636740332
simulink,77222,27,19.683021783828735,2723.40625,2118.018181818182
simulink,77222,28,19.973145961761475,2721.1875,2222.2219311377244
simulink,77222,29,19.331605911254883,2719.203125,2172.237172067901
simulink,77222,30,18.27169418334961,2694.5625,2132.4609885620916
simulink,77222,31,19.572482109069824,2683.28125,2208.184090909091
simulink,77222,32,20.054717779159546,2719.125,2082.4629020467837
simulink,77222,33,20.784465789794922,2672.609375,2137.7191913841807
simulink,77222,34,20.596232175827026,2681.90625,2195.0880028735633
simulink,77222,35,19.413663864135742,2736.53125,2067.1247141768295
simulink,77222,36,19.855686902999878,2692.84375,2122.514981617647
simulink,77222,37,21.04007315635681,2665.0,2123.9617667597763
simulink,77222,38,17.873040914535522,2786.890625,2095.659375
simulink,77222,39,19.139236211776733,2672.609375,2222.4601325757576
simulink,77222,40,19.55420422554016,2737.078125,2035.2087191358025
simulink,77222,41,19.640564918518066,2732.984375,2156.93655873494
simulink,77222,42,19.22059416770935,2809.109375,2192.6558641975307
simulink,77222,43,19.22193694114685,2724.390625,2198.8985795454546
simulink,77222,44,20.68869686126709,2717.484375,2041.8980357142857
simulink,77222,45,18.724308013916016,2753.78125,2111.9788661858975
simulink,77222,46,20.41053318977356,2682.796875,2213.0517302259886
simulink,77222,47,21.34098482131958,2629.203125,2124.64921875
simulink,77222,48,19.664631128311157,2745.515625,2071.8045437116566
simulink,77222,49,17.660879135131836,2726.40625,2161.4523809523807
simulink,77222,50,19.979807138442993,2744.171875,2243.413039434524
simulink,77222,51,18.91257905960083,2779.1875,2178.811604299363
simulink,77222,52,18.935783863067627,2733.640625,2186.8479034810125
simulink,77222,53,19.98440909385681,2711.90625,2182.704613095238
simulink,77222,54,19.19614005088806,2748.71875,2107.8377329192544
simulink,77222,55,20.469260692596436,2747.640625,2173.5873374277458
simulink,77222,56,19.292659997940063,2751.0,2131.7068634969323
simulink,77222,57,20.231651067733765,2667.9375,2199.218659682081
simulink,77222,58,19.761605978012085,2706.765625,2091.4289772727275
simulink,77222,59,18.33565902709961,2720.84375,2055.5763221153848
simulink,77222,60,17.763849020004272,2777.9375,2156.3827614379084
simulink,77222,61,17.19665217399597,2842.71875,2317.1006590136053
simulink,77222,62,18.47769522666931,2742.671875,2074.588004032258
simulink,77222,63,20.009161949157715,2686.96875,2205.8563041907514
simulink,77222,64,20.288278818130493,2760.984375,2074.7236842105262
simulink,77222,65,18.15181016921997,2681.859375,2097.9464432565787
simulink,77222,66,19.751115798950195,2711.09375,2101.5714420180725
simulink,77222,67,17.91516900062561,2728.109375,2151.41676879085
simulink,77222,68,20.03975486755371,2641.171875,2183.2424600290697
simulink,77222,69,23.221713066101074,2661.671875,2030.0978125
simulink,77222,70,19.917131900787354,2713.90625,2083.996631736527
simulink,77222,71,18.33374309539795,2686.203125,2130.487030228758
simulink,77222,72,19.21714997291565,2727.15625,2121.89140625
simulink,77222,73,17.82809019088745,2729.359375,2144.484056122449
simulink,77222,74,20.291723012924194,2699.9375,2200.3578125
simulink,77222,75,20.23002290725708,2764.84375,2171.5709134615386
simulink,77222,76,20.872157096862793,2737.015625,2171.4500353107346
simulink,77222,77,17.45095992088318,2722.3125,2155.0895182291665
simulink,77222,78,19.904247999191284,2720.59375,2220.584767964072
simulink,77222,79,20.273173093795776,2723.09375,2101.333180147059
simulink,77222,80,20.44968008995056,2682.484375,2176.8275830924854
simulink,77222,81,21.311866760253906,2706.796875,2089.400719803371
simulink,77222,82,19.497019052505493,2707.640625,2067.7701581790125
simulink,77222,83,18.187400817871094,2797.75,2208.0222039473683
simulink,77222,84,16.264344215393066,2758.625,2210.3225364963505
simulink,77222,85,21.043743133544922,2672.421875,2294.004575276243
simulink,77222,86,21.167765617370605,2731.78125,2063.360509776536
simulink,77222,87,19.425457000732422,2728.875,2151.8483796296296
simulink,77222,88,19.410517930984497,2738.609375,2209.786138803681
simulink,77222,89,19.339438915252686,2734.1875,2186.9504076086955
simulink,77222,90,17.571658849716187,2723.8125,2242.5230152027025
simulink,77222,91,17.539154052734375,2765.390625,2261.2816722972975
simulink,77222,92,17.226516008377075,2760.390625,2163.0653895547944
simulink,77222,93,19.747287034988403,2686.234375,2213.2957655325445
simulink,77222,94,21.828388929367065,2676.0,2135.8895210597825
simulink,77222,95,20.480073928833008,2730.875,2121.0211664244184
simulink,77222,96,21.78802514076233,2755.265625,2070.566661005435
simulink,77222,97,20.0456280708313,2763.328125,2189.000930059524
simulink,77222,98,19.330531120300293,2723.46875,2194.2068634969323
simulink,77222,99,21.0838360786438,2782.984375,2156.116969273743
simulink,77222,100,19.344064950942993,2731.34375,2100.237075617284
simulink,184201,1,19.376755952835083,2708.46875,2231.2491319444443
simulink,184201,2,19.92617893218994,2706.90625,2184.580066568047
simulink,184201,3,20.89266800880432,2785.359375,2222.1186440677966
simulink,184201,4,20.084758043289185,2747.1875,2299.8080882352942
simulink,184201,5,19.738319158554077,2752.390625,2243.8003576807228
simulink,184201,6,19.02268409729004,2796.578125,2254.3060719936707
simulink,184201,7,18.702704906463623,2798.5,2231.242487980769
simulink,184201,8,20.196817874908447,2719.4375,2199.8679058908046
simulink,184201,9,21.811681032180786,2768.875,2139.2172214673915
simulink,184201,10,20.998214721679688,2784.484375,2239.3043785310733
simulink,184201,11,20.61165690422058,2776.796875,2232.5098110465115
simulink,184201,12,18.882142305374146,2814.65625,2201.938694267516
simulink,184201,13,20.712660789489746,2779.953125,2343.8234726123596
simulink,184201,14,22.172797918319702,2752.28125,2068.827623663102
simulink,184201,15,20.46635890007019,2740.71875,2227.410882994186
simulink,184201,16,19.86276388168335,2793.578125,2235.8891098484846
simulink,184201,17,20.65346670150757,2697.078125,2250.9486228813557
simulink,184201,18,21.622232913970947,2761.765625,2214.951150412088
simulink,184201,19,22.080440998077393,2738.671875,2148.236307123656
simulink,184201,20,20.875102996826172,2713.453125,2218.94921875
simulink,184201,21,20.965670824050903,2779.796875,2195.2162642045455
simulink,184201,22,21.352555990219116,2742.125,2172.142621527778
simulink,184201,23,20.457231998443604,2731.375,2274.3273074127906
simulink,184201,24,20.862160205841064,2811.921875,2228.1255326704545
simulink,184201,25,19.579463958740234,2750.8125,2233.5373106060606
simulink,184201,26,19.579305171966553,2746.59375,2247.122253787879
simulink,184201,27,21.18166494369507,2791.03125,2267.9520716292136
simulink,184201,28,19.52589511871338,2803.546875,2274.424053030303
simulink,184201,29,18.811563968658447,2689.640625,2211.1302746815286
simulink,184201,30,18.835038900375366,2817.625,2261.149941770186
simulink,184201,31,17.387546062469482,2705.859375,2207.6802721088434
simulink,184201,32,20.973381996154785,2741.484375,2245.324284217877
simulink,184201,33,22.485291004180908,2613.015625,2039.544572368421
simulink,184201,34,22.318666219711304,2641.9375,2160.849835526316
simulink,184201,35,21.82930898666382,2733.625,2177.42876344086
simulink,184201,36,21.862659215927124,2721.5,2121.490118243243
simulink,184201,37,21.66217017173767,2766.375,2044.3553838315217
simulink,184201,38,19.745323657989502,2749.78125,2227.975323932927
simulink,184201,39,20.17542314529419,2735.1875,2175.376286764706
simulink,184201,40,21.186859130859375,2709.484375,2170.4209039548023
simulink,184201,41,22.009175062179565,2765.53125,2117.2038006756757
simulink,184201,42,19.92591881752014,2795.34375,2206.7331659226193
simulink,184201,43,20.738184213638306,2772.84375,2271.8844105113635
simulink,184201,44,26.598772048950195,2764.046875,2269.505859375
simulink,184201,45,20.276344060897827,2795.28125,2136.0382858187136
simulink,184201,46,22.18913984298706,2811.03125,2039.4134987113403
simulink,184201,47,25.525876998901367,2709.796875,2296.845703125
simulink,184201,48,28.044636249542236,2728.234375,2284.8852437759338
simulink,184201,49,21.184967279434204,2652.640625,47.3891799132948
simulink,184201,50,20.873752117156982,2719.9375,2093.1458908839777
simulink,184201,51,27.52727222442627,2741.59375,2316.9684244791665
simulink,184201,52,19.439847946166992,2778.03125,2200.023101993865
simulink,184201,53,20.71027684211731,2784.015625,2175.8515625
simulink,184201,54,19.696685075759888,2732.765625,2291.884707840237
simulink,184201,55,27.021769046783447,2576.84375,1952.104843073593
simulink,184201,56,24.974185943603516,2539.734375,1970.8837053571428
simulink,184201,57,23.801518201828003,2698.703125,2024.8346548507463
simulink,184201,58,22.453315019607544,2648.90625,2022.0069173177083
simulink,184201,59,21.862960815429688,2751.203125,2071.605320945946
simulink,184201,60,21.787073135375977,2702.421875,2172.093155570652
simulink,184201,61,20.960490942001343,2721.15625,2093.07697740113
simulink,184201,62,21.914247035980225,2711.078125,2153.3636592741937
simulink,184201,63,21.48153018951416,2741.40625,2170.7602459016393
simulink,184201,64,21.022358655929565,2720.765625,2229.055214185393
simulink,184201,65,20.394834995269775,2738.890625,2123.1293352601156
simulink,184201,66,19.38876700401306,2743.34375,2206.110725308642
simulink,184201,67,18.896761655807495,2769.640625,2184.7927945859874
simulink,184201,68,22.097140789031982,2741.78125,2133.7942012032086
simulink,184201,69,20.34766721725464,2717.65625,2273.6726925872094
simulink,184201,70,19.778454065322876,2685.0,2270.7687125748503
simulink,184201,71,21.705486297607422,2759.5,2227.237668918919
simulink,184201,72,21.916202068328857,2755.640625,2126.97660472973
simulink,184201,73,21.94341492652893,2720.25,2150.657678091398
simulink,184201,74,21.329232931137085,2723.953125,2209.196875
simulink,184201,75,21.678298950195312,2741.296875,2173.997596153846
simulink,184201,76,20.02583408355713,2768.484375,2229.904239766082
simulink,184201,77,20.531108856201172,2721.625,2181.8148482658958
simulink,184201,78,20.420281171798706,2697.953125,2232.9390443313955
simulink,184201,79,20.659491777420044,2804.296875,2242.320357142857
simulink,184201,80,21.62524676322937,2741.21875,2149.296704234973
simulink,184201,81,21.970445156097412,2620.875,2131.0041778074865
simulink,184201,82,22.564221382141113,2737.265625,2109.5762335526315
simulink,184201,83,20.473397970199585,2753.984375,2137.3479287790697
simulink,184201,84,20.504042863845825,2744.28125,2271.302767857143
simulink,184201,85,21.782779932022095,2704.75,2159.4816576086955
simulink,184201,86,19.037891149520874,2757.5625,2209.71806640625
simulink,184201,87,17.606056928634644,2768.328125,2211.7880527210887
simulink,184201,88,20.414342880249023,2658.75,2221.777029454023
simulink,184201,89,21.56847310066223,2671.0625,2097.5093578296705
simulink,184201,90,21.022936820983887,2711.328125,2219.5372528248586
simulink,184201,91,20.607374668121338,2703.484375,2099.5789331896553
simulink,184201,92,20.822489023208618,2654.796875,2189.136696428571
simulink,184201,93,22.012589931488037,2738.796875,2097.6086148648646
simulink,184201,94,20.59464693069458,2698.46875,2150.8050466954023
simulink,184201,95,22.112251043319702,2699.203125,2060.295370989305
simulink,184201,96,19.978875160217285,2718.796875,2136.9388177710844
simulink,184201,97,21.392215728759766,2736.453125,2224.0391905737706
simulink,184201,98,20.514739990234375,2732.3125,2238.5534156976746
simulink,184201,99,21.21261191368103,2771.78125,2170.256408005618
simulink,184201,100,20.290180921554565,2752.734375,2273.7374458092486
simulink,439381,1,21.3959379196167,2718.578125,2188.487137430939
simulink,439381,2,22.033286094665527,2735.859375,2178.7127533783782
simulink,439381,3,21.777263879776,2765.015625,2226.7416385135134
simulink,439381,4,21.632519960403442,2731.1875,2178.364156420765
simulink,439381,5,23.937567949295044,2756.859375,2201.350292487685
simulink,439381,6,21.652554035186768,2737.125,2234.172045765027
simulink,439381,7,21.377922773361206,2735.671875,2205.6618923611113
simulink,439381,8,23.247384786605835,2744.890625,2211.598931760204
simulink,439381,9,22.375365018844604,2768.0,2226.8879794973545
simulink,439381,10,22.957409858703613,2762.1875,2259.4046474358975
simulink,439381,11,22.77410316467285,2774.3125,2221.56565738342
simulink,439381,12,21.419223070144653,2761.34375,2279.929054054054
simulink,439381,13,21.39957094192505,2809.65625,2230.5348289106146
simulink,439381,14,21.162791967391968,2768.5625,2294.426881906077
simulink,439381,15,23.37022614479065,2721.15625,2207.638190954774
simulink,439381,16,23.281092166900635,2813.140625,2199.326633165829
simulink,439381,17,21.696093797683716,2739.140625,2222.4406751336896
simulink,439381,18,23.01703190803528,2724.875,2132.595742984694
simulink,439381,19,23.432380199432373,2791.71875,2179.946640625
simulink,439381,20,20.54728603363037,2678.171875,2237.337857142857
simulink,439381,21,22.71214723587036,2746.515625,2139.543331185567
simulink,439381,22,23.00996208190918,2733.140625,2177.657598350254
simulink,439381,23,23.5831401348114,2590.96875,2130.1338619402986
simulink,439381,24,25.003070831298828,2591.703125,2033.3958333333333
simulink,439381,25,24.044175148010254,2600.171875,2091.7942583732056
simulink,439381,26,23.111082077026367,2652.078125,2082.0788352272725
simulink,439381,27,23.65362524986267,2708.71875,2163.310411509901
simulink,439381,28,24.142544269561768,2687.46875,2177.6655036407765
simulink,439381,29,22.77981996536255,2705.0625,2161.308392396907
simulink,439381,30,23.421066999435425,2700.03125,2177.781015625
simulink,439381,31,23.877174139022827,2675.765625,2072.7601330445545
simulink,439381,32,23.44043779373169,2727.484375,2147.546243686869
simulink,439381,33,21.980651140213013,2664.1875,2170.065824468085
simulink,439381,34,23.109494924545288,2645.046875,2079.1882066582916
simulink,439381,35,23.11872625350952,2669.328125,2140.717415201005
simulink,439381,36,23.534637689590454,2685.21875,2151.3791564039407
simulink,439381,37,21.217663049697876,2715.5,2204.2093404696134
simulink,439381,38,22.168770790100098,2736.6875,2158.5733552631577
simulink,439381,39,21.888633012771606,2743.203125,2174.7846283783783
simulink,439381,40,22.518068075180054,2662.515625,2242.961581829897
simulink,439381,41,21.019175052642822,2784.234375,2225.5869413407822
simulink,439381,42,22.728080987930298,2766.8125,2350.122303299492
simulink,439381,43,20.535980224609375,2713.09375,2167.1414378612717
simulink,439381,44,21.11176109313965,2752.84375,2217.900632022472
simulink,439381,45,22.047752380371094,2789.515625,2281.3194813829787
simulink,439381,46,20.791361093521118,2800.46875,2207.5862464689267
simulink,439381,47,20.737276077270508,2741.0625,2276.990256320225
simulink,439381,48,20.95232892036438,2834.84375,2281.0022569444445
simulink,439381,49,22.688899278640747,2727.421875,2284.7485723350255
simulink,439381,50,24.44740390777588,2755.46875,2168.101413690476
simulink,439381,51,22.359338998794556,2762.046875,2275.6699835526315
simulink,439381,52,20.92481780052185,2779.828125,2273.85822740113
simulink,439381,53,21.815272092819214,2779.375,2306.718092105263
simulink,439381,54,21.559887170791626,2835.859375,2202.631114130435
simulink,439381,55,23.836645126342773,2687.359375,2227.649714543269
simulink,439381,56,23.583141326904297,2734.34375,2235.8672259852215
simulink,439381,57,22.570290327072144,2750.03125,2205.1175518134714
simulink,439381,58,22.92569613456726,2805.015625,2194.4566506410256
simulink,439381,59,22.350820302963257,2776.546875,2259.5871236910994
simulink,439381,60,21.875608205795288,2760.453125,2156.1647727272725
simulink,439381,61,18.781955003738403,2780.75,2238.6985759493673
simulink,439381,62,20.98353910446167,2755.0625,2264.037860576923
simulink,439381,63,24.076035976409912,2701.984375,2229.921875
simulink,439381,64,22.613849878311157,2756.421875,2129.250080958549
simulink,439381,65,21.17779302597046,2754.109375,2207.22093226257
simulink,439381,66,21.113045930862427,2778.28125,2268.4770425977654
simulink,439381,67,22.002875089645386,2801.328125,2302.501745345745
simulink,439381,68,22.1696879863739,2809.0,2296.5174342105265
simulink,439381,69,22.16959285736084,2750.453125,2299.9753763089006
simulink,439381,70,21.0515398979187,2828.28125,2279.3582465277777
simulink,439381,71,18.510390996932983,2800.625,2322.287109375
simulink,439381,72,20.969561100006104,2721.25,2294.7859718406594
simulink,439381,73,22.49745512008667,2826.359375,2223.6998527486912
simulink,439381,74,20.02138113975525,2820.6875,2300.0041118421054
simulink,439381,75,21.745359182357788,2730.921875,2278.3379934210525
simulink,439381,76,22.783940076828003,2821.0625,2260.3074519230768
simulink,439381,77,21.30006980895996,2853.3125,2288.9039320054944
simulink,439381,78,22.17004418373108,2705.90625,2248.488465314136
simulink,439381,79,23.40847396850586,2748.515625,2086.7155307788944
simulink,439381,80,21.62770366668701,2881.78125,2334.541047297297
simulink,439381,81,20.748921155929565,2777.09375,2322.756924715909
simulink,439381,82,21.423473119735718,2807.609375,2333.2899210164837
simulink,439381,83,20.68855905532837,2891.90625,2254.8454464285714
simulink,439381,84,20.78622317314148,2767.703125,2289.695746527778
simulink,439381,85,21.80244469642639,2817.53125,2329.168532754011
simulink,439381,86,20.7587730884552,2849.65625,2276.958598163842
simulink,439381,87,19.7168869972229,2844.40625,2375.8279411764706
simulink,439381,88,21.50534224510193,2793.25,2306.5247815860216
simulink,439381,89,20.781382083892822,2888.296875,2307.1210498595506
simulink,439381,90,19.359567880630493,2870.71875,2362.9368450598804
simulink,439381,91,20.529274702072144,2835.328125,2330.9209971910113
simulink,439381,92,20.828792095184326,2876.3125,2350.0833333333335
simulink,439381,93,19.3616042137146,2867.046875,2318.0934641768295
simulink,439381,94,20.609445095062256,2879.578125,2339.3939606741574
simulink,439381,95,19.433724880218506,2917.34375,2295.747380239521
simulink,439381,96,20.28763699531555,2786.53125,2244.7908584770116
simulink,439381,97,21.43030285835266,2787.359375,2294.9303595430106
simulink,439381,98,20.976011991500854,2865.375,2284.18671875
simulink,439381,99,20.599323987960815,2814.59375,2276.7964311079545
simulink,439381,100,21.091904878616333,2801.640625,2222.216775412088
simulink,1048072,1,21.95930027961731,2832.125,2317.310361842105
simulink,1048072,2,25.44911813735962,2853.515625,2348.965723536036
simulink,1048072,3,24.903570890426636,2903.265625,2345.1589389534884
simulink,1048072,4,23.10162615776062,2899.171875,2363.8964646464647
simulink,1048072,5,26.093343019485474,2710.390625,2325.4702576754385
simulink,1048072,6,25.74656319618225,2868.953125,2347.1829659598216
simulink,1048072,7,25.42621421813965,2779.953125,2357.715182648402
simulink,1048072,8,26.019584894180298,2860.828125,2326.0208794247787
simulink,1048072,9,23.39975881576538,2820.09375,2377.901531559406
simulink,1048072,10,25.296183109283447,2880.921875,2380.14765625
simulink,1048072,11,26.3091299533844,2883.59375,2418.0131793478263
simulink,1048072,12,25.241169929504395,2852.75,2398.2491359447004
simulink,1048072,13,24.8372700214386,2905.59375,2386.2666471962616
simulink,1048072,14,24.77663826942444,2871.90625,2426.120911214953
simulink,1048072,15,25.898163080215454,2850.46875,2354.2750694444444
simulink,1048072,16,25.625617027282715,2874.921875,2402.8961397058824
simulink,1048072,17,25.84370994567871,2776.78125,2312.742986111111
simulink,1048072,18,23.970839738845825,2912.375,2349.8355223429953
simulink,1048072,19,25.321002960205078,2838.921875,2383.537243150685
simulink,1048072,20,25.124011993408203,2906.5625,2356.6624423963135
simulink,1048072,21,25.25880718231201,2806.171875,2402.8127150229357
simulink,1048072,22,24.856411933898926,2925.09375,2405.7965843023258
simulink,1048072,23,23.92657709121704,2929.671875,2368.2648665048546
simulink,1048072,24,25.799583196640015,2838.359375,2361.3141188063064
simulink,1048072,25,25.833892822265625,2821.96875,2370.9286805555557
simulink,1048072,26,24.293189764022827,2923.453125,2401.0465029761904
simulink,1048072,27,26.240501880645752,2911.46875,2383.8970668859647
simulink,1048072,28,25.324552059173584,2878.796875,2364.418219610092
simulink,1048072,29,23.872381925582886,2880.3125,2395.1724817961167
simulink,1048072,30,26.484222173690796,2776.53125,2352.560801630435
simulink,1048072,31,25.88915205001831,2849.6875,2355.764229910714
simulink,1048072,32,25.657238960266113,2886.828125,2306.3990384615386
simulink,1048072,33,25.244997024536133,2848.734375,2396.1004261363637
simulink,1048072,34,24.035835027694702,2865.5625,2376.144248188406
simulink,1048072,35,25.44414472579956,2785.609375,2362.845234728507
simulink,1048072,36,26.24132513999939,2886.15625,2371.8961316079294
simulink,1048072,37,25.465040922164917,2864.890625,2407.8250141402714
simulink,1048072,38,24.64950704574585,2853.40625,2339.4318515258215
simulink,1048072,39,24.99354887008667,2904.046875,2408.5817418981483
simulink,1048072,40,25.8337242603302,2802.84375,2372.1081838565024
simulink,1048072,41,26.185084104537964,2823.0625,2317.9927037444936
simulink,1048072,42,24.764951705932617,2869.453125,2306.286945093458
simulink,1048072,43,24.80088996887207,2921.6875,2343.228706395349
simulink,1048072,44,25.148403882980347,2939.015625,2401.826612903226
simulink,1048072,45,25.135366916656494,2838.5,2425.150256849315
simulink,1048072,46,25.87306809425354,2819.8125,2358.5245535714284
simulink,1048072,47,25.74316716194153,2844.734375,2391.0603979820626
simulink,1048072,48,25.273076057434082,2862.375,2360.2883847031962
simulink,1048072,49,25.192301034927368,2915.015625,2300.548801369863
simulink,1048072,50,25.701080799102783,2820.390625,2407.455486111111
simulink,1048072,51,25.911044120788574,2808.296875,2355.2933333333335
simulink,1048072,52,24.073285818099976,2933.78125,2403.2013888888887
simulink,1048072,53,26.585496187210083,2884.265625,2355.073343211207
simulink,1048072,54,25.383671760559082,2891.046875,2404.6904829545456
simulink,1048072,55,23.74105215072632,2871.671875,2333.80859375
simulink,1048072,56,24.668888807296753,2880.359375,2401.930751173709
simulink,1048072,57,26.286695957183838,2785.3125,2365.130792025862
simulink,1048072,58,28.627756118774414,2751.65625,2229.7277960526317
simulink,1048072,59,27.464145183563232,2757.203125,2161.765625
simulink,1048072,60,28.700290203094482,2671.40625,2128.3387096774195
simulink,1048072,61,26.51103377342224,2748.46875,2299.3393723060344
simulink,1048072,62,26.888532876968384,2741.8125,2276.727460106383
simulink,1048072,63,28.043691873550415,2743.046875,2248.27350101626
simulink,1048072,64,25.29739737510681,2782.859375,2312.9821732954547
simulink,1048072,65,26.579663276672363,2806.328125,2290.0756114130436
simulink,1048072,66,25.130550861358643,2796.453125,2348.4384988584475
simulink,1048072,67,25.24088215827942,2789.5625,2324.399928977273
simulink,1048072,68,26.14270520210266,2765.015625,2258.8421737938597
simulink,1048072,69,24.654873847961426,2806.140625,2249.7371625586857
simulink,1048072,70,24.894752025604248,2803.875,2297.0451468894007
simulink,1048072,71,25.06922698020935,2780.109375,2310.638904816514
simulink,1048072,72,25.266991138458252,2811.984375,2340.04765625
simulink,1048072,73,26.23593783378601,2835.875,2354.1613898026317
simulink,1048072,74,25.06756091117859,2779.65625,2335.1434461805557
simulink,1048072,75,25.965043783187866,2628.375,2215.850248893805
simulink,1048072,76,26.52230978012085,2803.921875,2288.6400162337663
simulink,1048072,77,25.792997121810913,2771.5,2340.4808333333335
