Script,Sampling Frequency (Hz),Iteration,Execution Time (s),Peak Memory Usage (MiB),Average Memory Usage (MiB)
pyblksim,32373,52,2.1996209621429443,1941.859375,1894.462890625
pyblksim,32373,53,2.192193031311035,1976.734375,1929.3125
pyblksim,32373,54,2.1928770542144775,2009.09375,1962.111328125
pyblksim,32373,55,2.188973903656006,2046.1875,1998.84375
pyblksim,32373,56,2.197266101837158,2081.125,2033.861328125
pyblksim,32373,57,2.192061185836792,2115.359375,2068.08203125
pyblksim,32373,58,2.1926069259643555,2149.671875,2101.97265625
pyblksim,32373,59,2.194129228591919,2185.0625,2137.48828125
pyblksim,32373,60,2.1928062438964844,2219.9375,2172.548828125
pyblksim,32373,61,2.1903038024902344,2255.109375,2207.748046875
pyblksim,32373,62,2.188037872314453,2290.296875,2242.9140625
pyblksim,32373,63,2.1864819526672363,2325.046875,2277.533203125
pyblksim,32373,64,2.1989049911499023,2352.015625,2310.251953125
pyblksim,32373,65,2.2026498317718506,2383.46875,2337.384765625
pyblksim,32373,66,2.1859829425811768,2414.359375,2365.169921875
pyblksim,32373,67,2.9687211513519287,2398.90625,1561.8822916666666
pyblksim,32373,68,2.200183153152466,905.859375,877.00390625
pyblksim,32373,69,2.1882288455963135,905.21875,876.431640625
pyblksim,32373,70,2.1998629570007324,906.46875,877.154296875
pyblksim,32373,71,2.2045559883117676,906.53125,877.322265625
pyblksim,32373,72,2.2016890048980713,939.765625,893.2265625
pyblksim,32373,73,2.204497814178467,974.671875,927.25390625
pyblksim,32373,74,2.187066078186035,1007.59375,960.4375
pyblksim,32373,75,2.1928458213806152,1044.203125,996.8046875
pyblksim,32373,76,2.1914138793945312,1077.609375,1030.318359375
pyblksim,32373,77,2.1892189979553223,1112.984375,1065.51953125
pyblksim,32373,78,2.1877601146698,1147.015625,1099.494140625
pyblksim,32373,79,2.1868531703948975,1182.234375,1135.037109375
pyblksim,32373,80,2.1936140060424805,1218.75,1171.140625
pyblksim,32373,81,2.175920009613037,1252.421875,1205.13671875
pyblksim,32373,82,2.20832896232605,1288.1875,1240.46484375
pyblksim,32373,83,2.1989738941192627,1322.5,1274.69921875
pyblksim,32373,84,2.1912848949432373,1356.703125,1309.478515625
pyblksim,32373,85,2.192955255508423,1392.546875,1344.822265625
pyblksim,32373,86,2.1894171237945557,1428.703125,1381.35546875
pyblksim,32373,87,2.191002130508423,1461.984375,1414.171875
pyblksim,32373,88,2.1893351078033447,1496.703125,1449.412109375
pyblksim,32373,89,2.193154811859131,1532.828125,1485.380859375
pyblksim,32373,90,2.189948320388794,1566.125,1518.458984375
pyblksim,32373,91,2.1867730617523193,1602.328125,1554.98046875
pyblksim,32373,92,2.1951050758361816,1639.0625,1591.4765625
pyblksim,32373,93,2.192775011062622,1672.984375,1625.1328125
pyblksim,32373,94,2.1824588775634766,1708.6875,1660.921875
pyblksim,32373,95,2.1851720809936523,1743.796875,1696.333984375
pyblksim,32373,96,2.198429822921753,1778.828125,1730.990234375
pyblksim,32373,97,2.1852169036865234,1814.71875,1766.98828125
pyblksim,32373,98,2.2042267322540283,1847.875,1800.244140625
pyblksim,32373,99,2.193898916244507,1881.84375,1834.41015625
pyblksim,32373,100,2.1910629272460938,1920.65625,1872.837890625
pyblksim,77222,1,2.9978060722351074,1983.953125,1938.3958333333333
pyblksim,77222,2,2.970839023590088,2081.90625,2014.5302083333333
pyblksim,77222,3,2.9662227630615234,2164.328125,2106.898958333333
pyblksim,77222,4,2.973160982131958,2238.328125,2187.209375
pyblksim,77222,5,2.984998941421509,2314.46875,2262.003125
pyblksim,77222,6,3.0008127689361572,2373.796875,2324.6041666666665
pyblksim,77222,7,3.8011350631713867,2403.53125,1529.023097826087
pyblksim,77222,8,2.9818942546844482,936.984375,908.1489583333333
pyblksim,77222,9,2.9860360622406006,1009.25,962.037109375
pyblksim,77222,10,2.980898141860962,1084.265625,1033.228125
pyblksim,77222,11,2.968891143798828,1167.421875,1110.4041666666667
pyblksim,77222,12,2.967301845550537,1243.625,1191.5885416666667
pyblksim,77222,13,2.9696760177612305,1321.90625,1266.8020833333333
pyblksim,77222,14,2.9667205810546875,1394.65625,1342.3895833333333
pyblksim,77222,15,2.970064163208008,1467.421875,1416.2083333333333
pyblksim,77222,16,2.972074031829834,1552.921875,1491.5166666666667
pyblksim,77222,17,2.974093198776245,1642.046875,1578.9552083333333
pyblksim,77222,18,2.9697370529174805,1713.8125,1663.7697916666666
pyblksim,77222,19,2.975116014480591,1787.484375,1735.9375
pyblksim,77222,20,2.9736440181732178,1874.453125,1813.5760416666667
pyblksim,77222,21,2.9739139080047607,1958.453125,1899.1479166666666
pyblksim,77222,22,2.970280885696411,2042.984375,1983.4072916666667
pyblksim,77222,23,2.9753310680389404,2113.15625,2063.625
pyblksim,77222,24,2.9782111644744873,2191.9375,2138.063541666667
pyblksim,77222,25,2.9784419536590576,2211.609375,2176.133333333333
pyblksim,77222,26,2.9909889698028564,2219.578125,2159.3076171875
pyblksim,77222,27,2.9806981086730957,2150.40625,2097.3333333333335
pyblksim,77222,28,3.912402868270874,2184.859375,1607.6041666666667
pyblksim,77222,29,2.985252857208252,1010.46875,993.9189453125
pyblksim,77222,30,2.9627151489257812,1079.140625,1021.3135416666667
pyblksim,77222,31,2.9865481853485107,1153.203125,1105.8544921875
pyblksim,77222,32,2.9834742546081543,1226.984375,1176.065625
pyblksim,77222,33,2.980577230453491,1312.984375,1252.778125
pyblksim,77222,34,2.9693009853363037,1387.703125,1336.4791666666667
pyblksim,77222,35,2.97719407081604,1464.515625,1410.878125
pyblksim,77222,36,2.979560136795044,1549.59375,1489.5427083333334
pyblksim,77222,37,2.9680299758911133,1615.5625,1570.5427083333334
pyblksim,77222,38,2.979292154312134,1691.8125,1640.1625
pyblksim,77222,39,2.9712398052215576,1761.640625,1709.3666666666666
pyblksim,77222,40,2.975074052810669,1843.265625,1786.8291666666667
pyblksim,77222,41,2.9824559688568115,1910.3125,1862.271875
pyblksim,77222,42,2.9920949935913086,1987.75,1934.7802083333333
pyblksim,77222,43,2.9693992137908936,2056.421875,2004.06875
pyblksim,77222,44,2.980494737625122,2128.046875,2074.053125
pyblksim,77222,45,2.9707767963409424,2204.6875,2150.922916666667
pyblksim,77222,46,2.9776411056518555,2279.171875,2225.4822916666667
pyblksim,77222,47,2.983009099960327,2352.4375,2298.873958333333
pyblksim,77222,48,2.991827964782715,2388.5,2342.2604166666665
pyblksim,77222,49,3.7809619903564453,2460.640625,1865.616847826087
pyblksim,77222,50,2.9864389896392822,1066.8125,1049.2604166666667
pyblksim,77222,51,2.9831769466400146,1096.796875,1052.4489583333334
pyblksim,77222,52,2.9832823276519775,1168.1875,1114.1947916666666
pyblksim,77222,53,2.973093032836914,1242.390625,1188.109375
pyblksim,77222,54,2.9838380813598633,1313.484375,1261.23125
pyblksim,77222,55,2.977444887161255,1382.5,1335.1458333333333
pyblksim,77222,56,2.9754841327667236,1458.484375,1404.3010416666666
pyblksim,77222,57,2.9731340408325195,1528.84375,1474.6979166666667
pyblksim,77222,58,2.9882469177246094,1601.25,1547.1125
pyblksim,77222,59,2.978550910949707,1673.015625,1621.1427083333333
pyblksim,77222,60,2.9856808185577393,1749.015625,1694.9020833333334
pyblksim,77222,61,2.979276180267334,1821.5625,1767.2145833333334
pyblksim,77222,62,2.974705219268799,1894.296875,1839.9864583333333
pyblksim,77222,63,2.976811170578003,1966.65625,1912.0770833333333
pyblksim,77222,64,2.968930244445801,2038.078125,1983.4895833333333
pyblksim,77222,65,2.984053134918213,2108.578125,2054.465625
pyblksim,77222,66,2.9889180660247803,2179.484375,2131.689453125
pyblksim,77222,67,2.974332809448242,2255.546875,2201.003125
pyblksim,77222,68,2.994699001312256,2293.578125,2251.415625
pyblksim,77222,69,3.0022871494293213,2277.296875,2220.8864583333334
pyblksim,77222,70,3.9209699630737305,2281.8125,1893.017578125
pyblksim,77222,71,2.9886527061462402,1078.1875,1061.9489583333334
pyblksim,77222,72,3.0018577575683594,1072.421875,1056.5712890625
pyblksim,77222,73,2.9883430004119873,1146.25,1095.8489583333333
pyblksim,77222,74,2.9680380821228027,1226.375,1169.9572916666666
pyblksim,77222,75,2.9825069904327393,1297.671875,1247.3729166666667
pyblksim,77222,76,2.9774580001831055,1370.703125,1320.2166666666667
pyblksim,77222,77,2.9749698638916016,1451.921875,1393.76875
pyblksim,77222,78,2.9633028507232666,1531.671875,1475.634375
pyblksim,77222,79,2.979357957839966,1602.640625,1552.071875
pyblksim,77222,80,2.971328020095825,1674.609375,1626.7583333333334
pyblksim,77222,81,2.98311710357666,1755.296875,1699.5104166666667
pyblksim,77222,82,2.9885849952697754,1822.90625,1776.2197916666667
pyblksim,77222,83,2.964898109436035,1904.0,1846.6645833333334
pyblksim,77222,84,2.992182970046997,1977.578125,1927.690625
pyblksim,77222,85,2.9566729068756104,2051.65625,1998.2833333333333
pyblksim,77222,86,2.961142063140869,2137.15625,2077.139583333333
pyblksim,77222,87,2.978003978729248,2211.515625,2158.9125
pyblksim,77222,88,2.9776079654693604,2287.5,2234.9104166666666
pyblksim,77222,89,2.998310089111328,2360.859375,2309.110416666667
pyblksim,77222,90,2.9945008754730225,2371.171875,2341.1982421875
pyblksim,77222,91,3.8623180389404297,2378.671875,2084.6953125
pyblksim,77222,92,2.9788758754730225,1112.1875,1093.7552083333333
pyblksim,77222,93,2.994910955429077,1101.859375,1081.451171875
pyblksim,77222,94,2.9897968769073486,1132.8125,1092.7744140625
pyblksim,77222,95,2.972640037536621,1205.609375,1155.271875
pyblksim,77222,96,2.9667229652404785,1281.484375,1231.8614583333333
pyblksim,77222,97,2.9838151931762695,1360.078125,1304.8197916666666
pyblksim,77222,98,2.9897947311401367,1426.5625,1382.0791666666667
pyblksim,77222,99,3.0311222076416016,1510.53125,1452.94921875
pyblksim,77222,100,2.99556565284729,1580.421875,1533.371875
pyblksim,184201,1,4.844751834869385,1746.15625,1657.595643939394
pyblksim,184201,2,4.8321568965911865,1911.390625,1824.236268939394
pyblksim,184201,3,4.812637090682983,2080.21875,1992.8541666666667
pyblksim,184201,4,4.834473371505737,2260.78125,2162.4507575757575
pyblksim,184201,5,4.855602979660034,2288.71875,2193.037878787879
pyblksim,184201,6,5.877315044403076,2324.671875,1336.4814680232557
pyblksim,184201,7,4.854305744171143,1169.796875,1077.1155303030303
pyblksim,184201,8,4.841973066329956,1343.140625,1250.2552083333333
pyblksim,184201,9,4.833039045333862,1516.03125,1429.5203598484848
pyblksim,184201,10,4.831135034561157,1703.046875,1606.2182765151515
pyblksim,184201,11,4.851861000061035,1876.859375,1786.921875
pyblksim,184201,12,4.820581912994385,2043.140625,1957.5677083333333
pyblksim,184201,13,4.81131386756897,2229.828125,2132.0894886363635
pyblksim,184201,14,4.847792863845825,2345.96875,2286.151515151515
pyblksim,184201,15,5.869339942932129,2366.671875,1443.5399709302326
pyblksim,184201,16,4.840435266494751,1200.140625,1109.6292613636363
pyblksim,184201,17,4.845647096633911,1362.5625,1273.4280303030303
pyblksim,184201,18,4.848371982574463,1536.921875,1451.4910037878788
pyblksim,184201,19,4.823492050170898,1713.609375,1623.9801136363637
pyblksim,184201,20,4.830944061279297,1891.453125,1799.609375
pyblksim,184201,21,4.825533151626587,2072.125,1979.6969696969697
pyblksim,184201,22,4.814549922943115,2248.890625,2160.4995265151515
pyblksim,184201,23,4.835590839385986,2388.21875,2322.6273674242425
pyblksim,184201,24,5.90547776222229,2379.28125,1502.5250726744187
pyblksim,184201,25,4.854711055755615,1153.03125,1065.549715909091
pyblksim,184201,26,4.8683860301971436,1334.046875,1242.5170454545455
pyblksim,184201,27,4.844293117523193,1506.25,1418.2892992424242
pyblksim,184201,28,4.849907159805298,1685.578125,1594.4422348484848
pyblksim,184201,29,4.85414981842041,1858.90625,1774.0104166666667
pyblksim,184201,30,4.842710971832275,2042.9375,1946.386837121212
pyblksim,184201,31,4.860772132873535,2236.546875,2136.6429924242425
pyblksim,184201,32,4.823467969894409,2362.8125,2285.802556818182
pyblksim,184201,33,5.904778003692627,2370.046875,1577.2572674418604
pyblksim,184201,34,4.923959970474243,1208.4375,1127.9261363636363
pyblksim,184201,35,4.870820045471191,1396.21875,1303.4733455882354
pyblksim,184201,36,4.83927321434021,1566.609375,1481.6467803030303
pyblksim,184201,37,4.824734926223755,1741.578125,1652.0265151515152
pyblksim,184201,38,4.836600065231323,1909.5625,1818.565340909091
pyblksim,184201,39,4.834044933319092,2081.953125,1991.5298295454545
pyblksim,184201,40,4.958333969116211,2268.796875,2173.154411764706
pyblksim,184201,41,5.095139980316162,2368.390625,2309.797767857143
pyblksim,184201,42,6.050864934921265,2308.640625,1627.3029119318182
pyblksim,184201,43,4.8397839069366455,1212.0,1125.5535037878788
pyblksim,184201,44,4.824320077896118,1385.078125,1297.9285037878788
pyblksim,184201,45,4.850045204162598,1566.09375,1476.965909090909
pyblksim,184201,46,4.85152006149292,1738.4375,1651.8210227272727
pyblksim,184201,47,4.854359865188599,1911.21875,1824.564393939394
pyblksim,184201,48,4.8308680057525635,2115.46875,2003.230587121212
pyblksim,184201,49,4.827269077301025,2306.765625,2201.547821969697
pyblksim,184201,50,4.8378520011901855,2375.953125,2333.5042613636365
pyblksim,184201,51,5.935833930969238,2327.84375,1693.7915482954545
pyblksim,184201,52,4.829090118408203,1222.921875,1129.122159090909
pyblksim,184201,53,4.824692964553833,1386.359375,1299.752840909091
pyblksim,184201,54,4.8349220752716064,1549.453125,1468.7561553030303
pyblksim,184201,55,4.825200796127319,1736.5625,1645.2211174242425
pyblksim,184201,56,4.841753244400024,1903.296875,1821.6714015151515
pyblksim,184201,57,4.833176136016846,2088.65625,1993.3664772727273
pyblksim,184201,58,4.825059175491333,2254.9375,2172.266571969697
pyblksim,184201,59,4.827924013137817,2389.140625,2319.319128787879
pyblksim,184201,60,5.9583680629730225,2314.03125,1717.6381392045455
pyblksim,184201,61,4.855335235595703,1221.421875,1149.9086174242425
pyblksim,184201,62,4.847325801849365,1408.921875,1312.2452651515152
pyblksim,184201,63,4.84027099609375,1582.296875,1486.8470643939395
pyblksim,184201,64,4.851211071014404,1760.734375,1667.9734848484848
pyblksim,184201,65,4.89333176612854,1948.84375,1849.0560661764705
pyblksim,184201,66,4.847414970397949,2119.75,2036.9545454545455
pyblksim,184201,67,4.8587751388549805,2317.125,2212.221590909091
pyblksim,184201,68,4.889970302581787,2305.71875,2225.9730113636365
pyblksim,184201,69,5.993788242340088,2170.125,1638.3998579545455
pyblksim,184201,70,4.845628976821899,1184.96875,1121.3598484848485
pyblksim,184201,71,4.8248679637908936,1362.265625,1265.1363636363637
pyblksim,184201,72,4.849231243133545,1554.53125,1451.970643939394
pyblksim,184201,73,4.847920894622803,1743.265625,1641.0426136363637
pyblksim,184201,74,4.850113153457642,1902.96875,1820.4408143939395
pyblksim,184201,75,4.865218877792358,2094.1875,1994.8963068181818
pyblksim,184201,76,4.838496923446655,2267.90625,2180.6079545454545
pyblksim,184201,77,4.881829261779785,2357.421875,2285.583806818182
pyblksim,184201,78,5.931429147720337,2388.8125,1821.522372159091
pyblksim,184201,79,4.833972930908203,1231.515625,1174.6193181818182
pyblksim,184201,80,4.841778039932251,1389.703125,1306.3352272727273
pyblksim,184201,81,4.850127220153809,1560.046875,1476.6567234848485
pyblksim,184201,82,4.839908123016357,1741.6875,1647.561553030303
pyblksim,184201,83,4.851732015609741,1918.328125,1829.0748106060605
pyblksim,184201,84,4.833598852157593,2088.515625,1999.7282196969697
pyblksim,184201,85,4.828570127487183,2271.875,2177.442234848485
pyblksim,184201,86,4.838423013687134,2413.25,2344.3802083333335
pyblksim,184201,87,5.865200996398926,2594.03125,2016.0712209302326
pyblksim,184201,88,4.855970859527588,1229.375,1166.1169507575758
pyblksim,184201,89,4.836211919784546,1399.515625,1311.4389204545455
pyblksim,184201,90,4.865040302276611,1581.28125,1489.3172348484848
pyblksim,184201,91,4.870654821395874,1763.171875,1668.7608901515152
pyblksim,184201,92,4.871052026748657,1932.96875,1845.5942234848485
pyblksim,184201,93,4.821763038635254,2117.953125,2023.2088068181818
pyblksim,184201,94,4.833195209503174,2300.484375,2206.8735795454545
pyblksim,184201,95,4.862869024276733,2393.09375,2336.8030303030305
pyblksim,184201,96,5.929237604141235,2338.953125,1917.0755813953488
pyblksim,184201,97,5.014482021331787,1243.015625,1190.596590909091
pyblksim,184201,98,4.839550256729126,1407.21875,1320.6330492424242
pyblksim,184201,99,4.851532936096191,1574.796875,1483.7798295454545
pyblksim,184201,100,4.851815938949585,1782.34375,1673.627840909091
pyblksim,439381,1,9.354384899139404,2229.65625,1995.2397203947369
pyblksim,439381,2,9.310223817825317,2391.828125,2285.6860608552633
pyblksim,439381,3,10.54443907737732,2273.765625,1133.7127130681818
pyblksim,439381,4,9.241977214813232,1744.109375,1508.4483333333333
pyblksim,439381,5,9.307076215744019,2194.625,1957.409333881579
pyblksim,439381,6,10.023349046707153,2799.65625,2229.1726280120483
pyblksim,439381,7,9.245707988739014,1698.3125,1472.9502467105262
pyblksim,439381,8,9.259122848510742,2177.421875,1936.568667763158
pyblksim,439381,9,9.31075406074524,2573.046875,2394.099300986842
pyblksim,439381,10,10.588809967041016,2526.5625,1949.1652298850574
pyblksim,439381,11,9.382604122161865,1570.671875,1343.2791940789473
pyblksim,439381,12,9.298702239990234,2049.546875,1808.840666118421
pyblksim,439381,13,9.305282831192017,2520.59375,2277.943667763158
pyblksim,439381,14,10.364838123321533,2793.234375,1894.6989462209303
pyblksim,439381,15,9.29052996635437,1675.375,1455.9728618421052
pyblksim,439381,16,9.300828218460083,2152.03125,1913.510896381579
pyblksim,439381,17,9.312574863433838,2624.59375,2386.056949013158
pyblksim,439381,18,10.320365905761719,2753.015625,1703.3481104651162
pyblksim,439381,19,9.279978036880493,1664.96875,1448.353824013158
pyblksim,439381,20,9.311617851257324,2146.171875,1905.47265625
pyblksim,439381,21,9.30821418762207,2636.65625,2392.2682976973683
pyblksim,439381,22,10.212043046951294,2838.875,1446.082169117647
pyblksim,439381,23,9.236042976379395,1676.828125,1433.231875
pyblksim,439381,24,9.321709871292114,2161.265625,1912.7738486842106
pyblksim,439381,25,9.32395601272583,2633.75,2394.5548930921054
pyblksim,439381,26,10.168803930282593,2839.6875,1227.8692336309523
pyblksim,439381,27,9.242415189743042,1681.015625,1469.55625
pyblksim,439381,28,9.305669784545898,2171.265625,1925.033511513158
pyblksim,439381,29,10.011825799942017,2769.90625,2193.4326054216867
pyblksim,439381,30,9.289606809616089,1677.28125,1445.3028371710527
pyblksim,439381,31,9.33804202079773,2156.671875,1913.1850328947369
pyblksim,439381,32,9.32005500793457,2600.859375,2382.0499188311687
pyblksim,439381,33,10.674064874649048,2535.734375,1953.3515625
pyblksim,439381,34,9.26565670967102,1575.765625,1352.01953125
pyblksim,439381,35,9.276437044143677,2051.375,1813.1850328947369
pyblksim,439381,36,9.320069074630737,2526.515625,2284.5428165584417
pyblksim,439381,37,10.357863187789917,2798.421875,1904.5833333333333
pyblksim,439381,38,9.252526044845581,1683.09375,1472.8470394736842
pyblksim,439381,39,9.329584121704102,2128.5,1904.9510957792209
pyblksim,439381,40,9.303102016448975,2594.15625,2359.528003246753
pyblksim,439381,41,10.264088869094849,2838.671875,1666.9202398255813
pyblksim,439381,42,9.269464254379272,1620.59375,1392.2958470394738
pyblksim,439381,43,9.305238723754883,2102.875,1860.7205762987012
pyblksim,439381,44,9.352904319763184,2571.59375,2332.981737012987
pyblksim,439381,45,10.189265012741089,2861.265625,1394.6704044117646
pyblksim,439381,46,9.255275964736938,1613.6875,1395.0454358552631
pyblksim,439381,47,9.30991816520691,2107.9375,1859.202922077922
pyblksim,439381,48,10.029881000518799,2797.859375,2336.3244047619046
pyblksim,439381,49,9.364708662033081,1678.453125,1465.5691964285713
pyblksim,439381,50,9.680464267730713,2138.4375,1905.9986328125
pyblksim,439381,51,9.42085886001587,2614.109375,2371.713676948052
pyblksim,439381,52,10.560055017471313,2690.65625,2254.11797752809
pyblksim,439381,53,9.25940489768982,1481.578125,1271.8122944078948
pyblksim,439381,54,9.289687871932983,1922.03125,1700.8630275974026
pyblksim,439381,55,9.349053859710693,2411.171875,2163.9488636363635
pyblksim,439381,56,10.375308752059937,2687.703125,2009.449533045977
pyblksim,439381,57,9.274347066879272,1509.90625,1290.0805921052631
pyblksim,439381,58,9.325035810470581,1985.53125,1748.739448051948
pyblksim,439381,59,9.267952919006348,2471.828125,2225.189761513158
pyblksim,439381,60,10.219656229019165,2900.71875,1905.7906976744187
pyblksim,439381,61,9.275166988372803,1643.359375,1423.7724095394738
pyblksim,439381,62,9.329263925552368,2099.21875,1865.268262987013
pyblksim,439381,63,9.301980972290039,2576.53125,2336.0170641447367
pyblksim,439381,64,10.107241153717041,2891.796875,1670.871837797619
pyblksim,439381,65,9.262803077697754,1608.0,1400.0939555921052
pyblksim,439381,66,9.303727149963379,2088.421875,1840.3192845394738
pyblksim,439381,67,9.325220823287964,2550.5625,2315.3310032894738
pyblksim,439381,68,10.147197246551514,2840.984375,1359.475074404762
pyblksim,439381,69,9.259997844696045,1614.90625,1384.3462171052631
pyblksim,439381,70,9.332149028778076,2094.5,1848.7456825657894
pyblksim,439381,71,9.986604928970337,2761.875,2293.0137424698796
pyblksim,439381,72,9.239043235778809,1674.53125,1488.6647916666666
pyblksim,439381,73,9.301915884017944,2143.40625,1907.740542763158
pyblksim,439381,74,9.278380155563354,2607.21875,2372.9463404605262
pyblksim,439381,75,10.509215831756592,2731.953125,2295.5953663793102
pyblksim,439381,76,9.339667081832886,1478.96875,1269.3620476973683
pyblksim,439381,77,9.329312801361084,1924.109375,1698.1502878289473
pyblksim,439381,78,9.261085748672485,2411.46875,2164.5466694078946
pyblksim,439381,79,10.39619517326355,2783.609375,2035.4042514534883
pyblksim,439381,80,9.250498056411743,1517.453125,1310.694375
pyblksim,439381,81,9.336152076721191,1995.6875,1754.682771381579
pyblksim,439381,82,9.31635594367981,2471.5,2229.8190789473683
pyblksim,439381,83,10.388437032699585,2753.671875,1876.8773619186047
pyblksim,439381,84,9.401067018508911,1591.359375,1391.2090871710527
pyblksim,439381,85,9.317176103591919,2048.5,1815.2654194078948
pyblksim,439381,86,9.260592937469482,2526.234375,2286.8270970394738
pyblksim,439381,87,10.136144161224365,2873.921875,1602.4957217261904
pyblksim,439381,88,9.228585243225098,1612.375,1365.8110416666666
pyblksim,439381,89,9.331122875213623,2067.3125,1827.1301398026317
pyblksim,439381,90,9.30839991569519,2528.296875,2293.5493421052633
pyblksim,439381,91,10.12456226348877,2837.328125,1386.4637276785713
pyblksim,439381,92,9.289040327072144,1635.90625,1419.5394736842106
pyblksim,439381,93,9.31038498878479,2091.71875,1857.02734375
pyblksim,439381,94,10.015588998794556,2743.578125,2286.8307605421687
pyblksim,439381,95,9.304569959640503,1586.015625,1385.6190378289473
pyblksim,439381,96,9.254734992980957,2061.90625,1818.8404605263158
pyblksim,439381,97,9.281264305114746,2522.25,2287.789679276316
pyblksim,439381,98,10.604487895965576,2682.421875,2241.899502840909
pyblksim,439381,99,9.30831503868103,1490.640625,1281.280427631579
pyblksim,439381,100,9.288830041885376,1944.84375,1721.6346628289473
pyblksim,1048072,1,20.91286301612854,2704.046875,2078.7278576203207
pyblksim,1048072,2,20.282794952392578,2625.296875,2181.9016853932585
pyblksim,1048072,3,21.716116905212402,2659.34375,1555.8837076822917
pyblksim,1048072,4,20.816946983337402,2981.3125,2136.7544398907103
pyblksim,1048072,5,20.04630398750305,2763.21875,2293.6587078651687
pyblksim,1048072,6,21.8822021484375,2811.515625,1922.9859132124352
pyblksim,1048072,7,20.510295152664185,2580.96875,2018.2463541666666
pyblksim,1048072,8,20.97087287902832,3051.53125,1424.474734042553
pyblksim,1048072,9,20.566897869110107,2684.59375,1924.9652683423913
pyblksim,1048072,10,20.19452404975891,2792.109375,2222.864322916667
pyblksim,1048072,11,21.1656391620636,2946.953125,1684.1898974867725
pyblksim,1048072,12,20.836408853530884,2881.640625,2025.7677364864865
pyblksim,1048072,13,20.65066409111023,2870.796875,2304.804093070652
pyblksim,1048072,14,21.437341928482056,2917.140625,2031.0537109375
pyblksim,1048072,15,20.58238697052002,2541.28125,1966.42734375
pyblksim,1048072,16,21.091630220413208,3004.84375,1455.6321924603174
pyblksim,1048072,17,20.656177282333374,2694.40625,1947.5778702445652
pyblksim,1048072,18,20.11664891242981,2791.75,2223.4466145833335
pyblksim,1048072,19,21.429858922958374,2883.0,1805.94140625
pyblksim,1048072,20,20.106504201889038,2599.296875,2046.1153980446927
pyblksim,1048072,21,20.782373905181885,2898.578125,1148.426747311828
pyblksim,1048072,22,20.6320321559906,2532.78125,1777.8478885135135
pyblksim,1048072,23,20.21468687057495,2719.015625,2144.7828038674033
pyblksim,1048072,24,21.269436836242676,2924.203125,1533.3967105263157
pyblksim,1048072,25,20.641147136688232,2723.59375,2020.1627533783783
pyblksim,1048072,26,20.050997018814087,2859.25,2269.190817039106
pyblksim,1048072,27,21.451392889022827,2953.9375,1889.2027994791667
pyblksim,1048072,28,20.47824192047119,2550.5,1983.236545138889
pyblksim,1048072,29,20.982967853546143,2981.546875,1319.4453125
pyblksim,1048072,30,20.62766122817993,2631.015625,1873.2188349184783
pyblksim,1048072,31,20.108489990234375,2795.140625,2227.653732638889
pyblksim,1048072,32,21.272356748580933,2892.828125,1615.7852796052632
pyblksim,1048072,33,21.40988802909851,2878.9375,1995.2524671052631
pyblksim,1048072,34,20.034693717956543,2876.15625,2323.4971194134077
pyblksim,1048072,35,21.45312786102295,2952.140625,2010.326904296875
pyblksim,1048072,36,20.572432041168213,2547.84375,1984.6375
pyblksim,1048072,37,21.09862494468689,2986.015625,1434.146412037037
pyblksim,1048072,38,20.522622108459473,2707.546875,1963.012398097826
pyblksim,1048072,39,20.059031009674072,2823.59375,2250.824284217877
pyblksim,1048072,40,21.38636016845703,2884.5625,1808.7013346354167
pyblksim,1048072,41,20.75263524055481,2918.609375,2146.90464527027
pyblksim,1048072,42,20.117353916168213,2886.09375,2323.954079861111
pyblksim,1048072,43,21.78798198699951,2958.21875,2053.7751602564103
pyblksim,1048072,44,20.594159841537476,2466.484375,1894.1756944444444
pyblksim,1048072,45,21.01000690460205,3253.90625,1495.9475565159576
pyblksim,1048072,46,20.665522813796997,2757.0625,1984.127184139785
pyblksim,1048072,47,20.080116987228394,2849.265625,2281.7392955801106
pyblksim,1048072,48,21.310393810272217,2964.84375,1902.7985751295337
pyblksim,1048072,49,20.31609535217285,2536.15625,1971.4300759668508
pyblksim,1048072,50,20.743693113327026,3051.34375,1225.1837599734042
pyblksim,1048072,51,20.50600290298462,2600.640625,1848.9085304054054
pyblksim,1048072,52,20.192152976989746,2806.890625,2236.055889423077
pyblksim,1048072,53,21.79166007041931,2904.5,1605.3784279336735
pyblksim,1048072,54,20.722108840942383,2778.078125,2014.810819892473
pyblksim,1048072,55,20.12655472755432,2803.46875,2234.8826830110497
pyblksim,1048072,56,21.469161987304688,2887.0,1913.4851804123712
pyblksim,1048072,57,20.506982803344727,2571.578125,2012.0776957417581
pyblksim,1048072,58,21.060178995132446,3107.125,1436.032722513089
pyblksim,1048072,59,20.599731922149658,2672.328125,1913.3775201612902
pyblksim,1048072,60,20.029733896255493,2744.421875,2172.0641401933703
pyblksim,1048072,61,21.398294925689697,2837.53125,1631.046630859375
pyblksim,1048072,62,20.531682014465332,2834.5625,2037.2566598360656
pyblksim,1048072,63,19.9667329788208,2895.0625,2340.3214536516853
pyblksim,1048072,64,21.583091974258423,2983.640625,2012.3724093264248
pyblksim,1048072,65,20.538068056106567,2478.34375,1913.295666436464
pyblksim,1048072,66,21.025079011917114,3056.75,1498.3829787234042
pyblksim,1048072,67,20.584145069122314,2736.90625,1969.598335597826
